"","city","state","count","city.state","lon","lat"
"1","Abbeville","AL",1,"Abbeville ,  AL",-85.2504893,31.5718352
"2","Aberdeen","NC",1,"Aberdeen ,  NC",-79.4294789,35.131547
"3","Abilene","TX",2,"Abilene ,  TX",-99.7331439,32.4487364
"4","Abingdon","MD",1,"Abingdon ,  MD",-76.2772223,39.4622357
"5","Acworth","GA",1,"Acworth ,  GA",-84.6768796,34.0659329
"6","Adams County","CO",1,"Adams County ,  CO",-104.1930918,39.8398269
"7","Addison","TX",1,"Addison ,  TX",-96.8291685,32.96179
"8","Affton","MO",1,"Affton ,  MO",-90.3331719,38.5506084
"9","Aiken","SC",2,"Aiken ,  SC",-81.7195533,33.5604168
"10","Aitkin","MN",1,"Aitkin ,  MN",-93.7102493,46.5330129
"11","Akron","OH",5,"Akron ,  OH",-81.5190053,41.0814447
"12","Alamo","TN",1,"Alamo ,  TN",-89.1172883,35.7847949
"13","Alamogordo","NM",1,"Alamogordo ,  NM",-105.960265,32.8995325
"14","Alamosa","CO",1,"Alamosa ,  CO",-105.8700214,37.4694491
"15","Albany","GA",1,"Albany ,  GA",-84.155741,31.5785074
"16","Albuquerque","NM",20,"Albuquerque ,  NM",-106.650422,35.0843859
"17","Alderwood Manor","WA",1,"Alderwood Manor ,  WA",-122.2482582,47.8104919
"18","Aldie","VA",1,"Aldie ,  VA",-77.6418724,38.9756745
"19","Alexandria","LA",1,"Alexandria ,  LA",-92.4451371,31.3112936
"20","Alexandria","MN",1,"Alexandria ,  MN",-95.3776663,45.8848164
"21","Alexandria","VA",1,"Alexandria ,  VA",-77.0469214,38.8048355
"22","Algoma Township","MI",1,"Algoma Township ,  MI",-85.6229296,43.1492928
"23","Alhambra","CA",1,"Alhambra ,  CA",-118.1270146,34.095287
"24","Allentown","PA",2,"Allentown ,  PA",-75.4714098,40.6022939
"25","Aloha","OR",2,"Aloha ,  OR",-122.8670454,45.4942838
"26","Alpine","CA",1,"Alpine ,  CA",-116.7664109,32.8350521
"27","Alton","IL",2,"Alton ,  IL",-90.1842764,38.8906038
"28","Altoona","IA",1,"Altoona ,  IA",-93.4750836,41.6435514
"29","Alvin","TX",1,"Alvin ,  TX",-95.2441009,29.4238472
"30","Amarillo","TX",5,"Amarillo ,  TX",-101.8312969,35.2219971
"31","Amelia Island","FL",1,"Amelia Island ,  FL",-81.460856,30.6265697
"32","Amity","OR",1,"Amity ,  OR",-123.2073257,45.1156724
"33","Anaheim","CA",4,"Anaheim ,  CA",-117.9143012,33.8365932
"34","Anderson","CA",1,"Anderson ,  CA",-122.2977815,40.448208
"35","Ankeny","IA",1,"Ankeny ,  IA",-93.6001278,41.7317884
"36","Anniston","AL",1,"Anniston ,  AL",-85.8316318,33.6598257
"37","Anson County","NC",1,"Anson County ,  NC",-80.1875065,34.9054732
"38","Antelope","CA",1,"Antelope ,  CA",-121.3644216,38.7166871
"39","Antigo","WI",1,"Antigo ,  WI",-89.1523353,45.140245
"40","Antioch","CA",4,"Antioch ,  CA",-121.805789,38.0049214
"41","Antioch","IL",1,"Antioch ,  IL",-88.0956396,42.4772418
"42","Antioch","TN",1,"Antioch ,  TN",-86.6715948,36.0597177
"43","Apache Junction","AZ",2,"Apache Junction ,  AZ",-111.5495777,33.4150485
"44","Apopka","FL",1,"Apopka ,  FL",-81.5322149,28.6934076
"45","Apple Valley","CA",1,"Apple Valley ,  CA",-117.1858759,34.5008311
"46","Appleton","WI",2,"Appleton ,  WI",-88.4153847,44.2619309
"47","Arab","AL",1,"Arab ,  AL",-86.4958219,34.3181497
"48","Aragonite","UT",1,"Aragonite ,  UT",-113.0051176,40.7427465
"49","Arcata","CA",1,"Arcata ,  CA",-124.0828396,40.8665166
"50","Archdale","NC",1,"Archdale ,  NC",-79.9719831,35.914581
"51","Arcola","IL",1,"Arcola ,  IL",-88.3064367,39.684755
"52","Ardmore","OK",1,"Ardmore ,  OK",-97.1436254,34.1742611
"53","Arlington","GA",1,"Arlington ,  GA",-84.7249188,31.4398976
"54","Arlington","TN",1,"Arlington ,  TN",-89.661469,35.2961973
"55","Arlington","TX",5,"Arlington ,  TX",-97.1080656,32.735687
"56","Arlington","VA",1,"Arlington ,  VA",-77.0909809,38.8816208
"57","Artesia","NM",1,"Artesia ,  NM",-104.4032962,32.8423345
"58","Arundel","ME",1,"Arundel ,  ME",-70.5141622,43.4243008
"59","Arvada","CO",2,"Arvada ,  CO",-105.0874842,39.8027644
"60","Arvonia","VA",1,"Arvonia ,  VA",-78.3413918,37.683478
"61","Asheville","NC",1,"Asheville ,  NC",-82.5514869,35.5950581
"62","Ashville","AL",1,"Ashville ,  AL",-86.2544223,33.8370433
"63","Ashwaubenon","WI",1,"Ashwaubenon ,  WI",-88.0701033,44.4822137
"64","Assaria","KS",1,"Assaria ,  KS",-97.6044806,38.6802826
"65","Atascadero","CA",1,"Atascadero ,  CA",-120.6707255,35.4894169
"66","Atlanta","GA",9,"Atlanta ,  GA",-84.3879824,33.7489954
"67","Atlantic City","NJ",2,"Atlantic City ,  NJ",-74.4229266,39.3642834
"68","Atwater","CA",3,"Atwater ,  CA",-120.609084,37.3477174
"69","Auburn","WA",2,"Auburn ,  WA",-122.2284532,47.3073228
"70","Auburndale","FL",1,"Auburndale ,  FL",-81.7886906,28.0652975
"71","Augusta","GA",1,"Augusta ,  GA",-82.0105148,33.4734978
"72","Augusta","WV",1,"Augusta ,  WV",-78.6377912,39.2953787
"73","Aurora","CO",5,"Aurora ,  CO",-104.8319195,39.7294319
"74","Aurora","IL",1,"Aurora ,  IL",-88.3200715,41.7605849
"75","Austin","AR",1,"Austin ,  AR",-91.9837552,34.9984206
"76","Austin","MN",1,"Austin ,  MN",-92.9746367,43.6666296
"77","Austin","TX",18,"Austin ,  TX",-97.7430608,30.267153
"78","Avenal","CA",1,"Avenal ,  CA",-120.1290272,36.0041223
"79","Avon","IN",1,"Avon ,  IN",-86.3997167,39.7628227
"80","Avondale","AZ",2,"Avondale ,  AZ",-112.3496021,33.4355977
"81","Azle","TX",2,"Azle ,  TX",-97.5458565,32.8951262
"82","Azusa","CA",3,"Azusa ,  CA",-117.9075627,34.1336186
"83","Bailey","CO",1,"Bailey ,  CO",-105.4786412,39.4060536
"84","Bainbridge Island","WA",1,"Bainbridge Island ,  WA",-122.5210007,47.6248791
"85","Bakersfield","CA",16,"Bakersfield ,  CA",-119.0187125,35.3732921
"86","Balch Springs","TX",1,"Balch Springs ,  TX",-96.6227714,32.7287413
"87","Baldwin County","AL",1,"Baldwin County ,  AL",-87.7763333,30.6010744
"88","Baldwin Hills","CA",1,"Baldwin Hills ,  CA",-118.3403506,34.0181993
"89","Baltimore","MD",11,"Baltimore ,  MD",-76.6121893,39.2903848
"90","Bangor","ME",1,"Bangor ,  ME",-68.7712257,44.8016128
"91","Barberville","FL",1,"Barberville ,  FL",-81.420901,29.1872023
"92","Barbourville","KY",1,"Barbourville ,  KY",-83.8888138,36.8664765
"93","Bardstown","KY",1,"Bardstown ,  KY",-85.4669025,37.8092279
"94","Barnwell","AL",1,"Barnwell ,  AL",-87.878578,30.423983
"95","Barstow","CA",3,"Barstow ,  CA",-117.0172826,34.8957957
"96","Bartlesville","OK",1,"Bartlesville ,  OK",-95.9808179,36.7473114
"97","Bartlett","TN",1,"Bartlett ,  TN",-89.8739753,35.2045328
"98","Barton","MS",1,"Barton ,  MS",-89.6892502,34.9639824
"99","Bassett","CA",1,"Bassett ,  CA",-117.9893301,34.0541034
"100","Bassett","VA",1,"Bassett ,  VA",-79.9903195,36.7593036
"101","Bath","NH",1,"Bath ,  NH",-71.9662009,44.1670079
"102","Baton Rouge","LA",8,"Baton Rouge ,  LA",-91.1871466,30.4514677
"103","Battle Creek","MI",1,"Battle Creek ,  MI",-85.1797142,42.3211522
"104","Baxter","KY",1,"Baxter ,  KY",-83.330737,36.8598108
"105","Bay City","MI",1,"Bay City ,  MI",-83.8888647,43.5944677
"106","Bay Minette","AL",1,"Bay Minette ,  AL",-87.7730474,30.8829628
"107","Baytown","TX",2,"Baytown ,  TX",-94.9774274,29.7355047
"108","Beacon","NY",1,"Beacon ,  NY",-73.9695832,41.5048158
"109","Beaumont","CA",1,"Beaumont ,  CA",-116.977248,33.9294606
"110","Beaumont","TX",2,"Beaumont ,  TX",-94.1265562,30.080174
"111","Beaver Dam","WI",1,"Beaver Dam ,  WI",-88.837329,43.4577692
"112","Beaverton","MI",1,"Beaverton ,  MI",-84.4847316,43.8822464
"113","Beaverton","OR",3,"Beaverton ,  OR",-122.8013332,45.4887993
"114","Beckley","WV",1,"Beckley ,  WV",-81.1881557,37.7781702
"115","Beckville","TX",1,"Beckville ,  TX",-94.4554782,32.2429366
"116","Bedford","TX",1,"Bedford ,  TX",-97.1430671,32.844017
"117","Bel Air","MD",1,"Bel Air ,  MD",-76.3482931,39.5359406
"118","Belgrade","ME",1,"Belgrade ,  ME",-69.8321003,44.4466514
"119","Bell","CA",1,"Bell ,  CA",-118.1870156,33.9775142
"120","Belle Glade","FL",1,"Belle Glade ,  FL",-80.6675577,26.6845104
"121","Belleville","IL",1,"Belleville ,  IL",-89.9839935,38.5200504
"122","Belleville","MI",1,"Belleville ,  MI",-83.4852133,42.2047619
"123","Bellingham","WA",1,"Bellingham ,  WA",-122.4786854,48.7519112
"124","Bellville","TX",1,"Bellville ,  TX",-96.2571858,29.9502253
"125","Belton","MO",1,"Belton ,  MO",-94.5318982,38.8119527
"126","Bend","OR",2,"Bend ,  OR",-121.3153096,44.0581728
"127","Benton","AR",2,"Benton ,  AR",-92.586828,34.5645371
"128","Benton","IL",1,"Benton ,  IL",-88.9200685,37.9967163
"129","Benton City","WA",1,"Benton City ,  WA",-119.487802,46.2631897
"130","Benton Harbor","MI",1,"Benton Harbor ,  MI",-86.4541894,42.1167065
"131","Berea","KY",1,"Berea ,  KY",-84.2963223,37.568694
"132","Berne","NY",1,"Berne ,  NY",-74.1334647,42.6253546
"133","Berrien County","MI",1,"Berrien County ,  MI",-86.7416374,42.0320742
"134","Bethany","OK",1,"Bethany ,  OK",-97.6322639,35.5186678
"135","Beverly","OH",1,"Beverly ,  OH",-81.6395732,39.5478509
"136","Beverly Hills","FL",1,"Beverly Hills ,  FL",-82.4581536,28.9169245
"137","Bexar County","TX",1,"Bexar County ,  TX",-98.5721016,29.4200763
"138","Big Springs","NE",1,"Big Springs ,  NE",-102.0740255,41.0630102
"139","Billings","MT",6,"Billings ,  MT",-108.5006904,45.7832856
"140","Biloxi","MS",1,"Biloxi ,  MS",-88.8853078,30.3960318
"141","Birmingham","AL",3,"Birmingham ,  AL",-86.8103567,33.5185892
"142","Bisbee","AZ",1,"Bisbee ,  AZ",-109.9284084,31.4481547
"143","Bismarck","ND",1,"Bismarck ,  ND",-100.7837392,46.8083268
"144","Bixby","OK",1,"Bixby ,  OK",-95.8833235,35.9420431
"145","Black River Falls","WI",1,"Black River Falls ,  WI",-90.8515311,44.2946833
"146","Blackman Township","MI",1,"Blackman Township ,  MI",-84.4592701,42.2799168
"147","Blacksburg","SC",1,"Blacksburg ,  SC",-81.5159246,35.1212408
"148","Bloomfield Township","MI",1,"Bloomfield Township ,  MI",-83.2827093,42.5793103
"149","Bloomington","MN",1,"Bloomington ,  MN",-93.2982799,44.840798
"150","Blue Springs","MO",2,"Blue Springs ,  MO",-94.2816148,39.0169509
"151","Blue Summit","MO",1,"Blue Summit ,  MO",-94.4812434,39.0886727
"152","Bluefield","WV",1,"Bluefield ,  WV",-81.2223195,37.2698395
"153","Boerne","TX",1,"Boerne ,  TX",-98.7319703,29.7946641
"154","Boiling Springs","SC",1,"Boiling Springs ,  SC",-81.9817726,35.046508
"155","Boise","ID",5,"Boise ,  ID",-116.2023137,43.6150186
"156","Bolton","CT",1,"Bolton ,  CT",-72.4334173,41.7689878
"157","Bolton","VT",1,"Bolton ,  VT",-72.8787625,44.3726476
"158","Bon Aqua","TN",1,"Bon Aqua ,  TN",-87.3275828,35.9533956
"159","Bonaire","GA",1,"Bonaire ,  GA",-83.5960161,32.5437575
"160","Boone","IA",1,"Boone ,  IA",-93.9878427,42.0881747
"161","Booneville","KY",1,"Booneville ,  KY",-83.6749145,37.4761991
"162","Boonville","IN",1,"Boonville ,  IN",-87.2741723,38.0492131
"163","Bossier City","LA",1,"Bossier City ,  LA",-93.7321228,32.5159852
"164","Boston","MA",5,"Boston ,  MA",-71.0588801,42.3600825
"165","Boswell","OK",1,"Boswell ,  OK",-95.8691422,34.0273209
"166","Boulder","CO",4,"Boulder ,  CO",-105.2705456,40.0149856
"167","Boulder Creek","CA",1,"Boulder Creek ,  CA",-122.1221869,37.1260578
"168","Boyle Heights","CA",1,"Boyle Heights ,  CA",-118.2117257,34.0297895
"169","Bradenton","FL",2,"Bradenton ,  FL",-82.5748194,27.4989278
"170","Braintree","MA",1,"Braintree ,  MA",-71.0040013,42.2079017
"171","Braxton County","WV",1,"Braxton County ,  WV",-80.7214417,38.7023371
"172","Brevard","NC",1,"Brevard ,  NC",-82.7342919,35.2334472
"173","Brick","NJ",1,"Brick ,  NJ",-74.1371832,40.0578384
"174","Brick Township","NJ",1,"Brick Township ,  NJ",-74.1371832,40.0578384
"175","Bridgeton","NJ",1,"Bridgeton ,  NJ",-75.2340768,39.427337
"176","Brighton Township","MI",1,"Brighton Township ,  MI",-83.7411631,42.5564732
"177","Bristol","TN",1,"Bristol ,  TN",-82.1887444,36.5951059
"178","Bristol Township","PA",1,"Bristol Township ,  PA",-74.8682569,40.1259492
"179","Brockton","MA",2,"Brockton ,  MA",-71.0183787,42.0834335
"180","Broken Bow","OK",1,"Broken Bow ,  OK",-94.7391045,34.0292764
"181","Bronx","NY",4,"Bronx ,  NY",-73.8648268,40.8447819
"182","Brookhaven","MS",1,"Brookhaven ,  MS",-90.4406506,31.5790588
"183","Brooklet","GA",1,"Brooklet ,  GA",-81.6631659,32.3796294
"184","Brooklyn","NY",5,"Brooklyn ,  NY",-73.9441579,40.6781784
"185","Brooksville","AL",1,"Brooksville ,  AL",-86.4755431,34.1620404
"186","Brooksville","FL",2,"Brooksville ,  FL",-82.3878709,28.5552719
"187","Brookville","IN",1,"Brookville ,  IN",-85.0127376,39.4231065
"188","Brookville","OH",1,"Brookville ,  OH",-84.4113366,39.8367207
"189","Broomfield","CO",1,"Broomfield ,  CO",-105.0866504,39.9205411
"190","Brownsville","TX",3,"Brownsville ,  TX",-97.4974838,25.9017472
"191","Buffalo","MO",1,"Buffalo ,  MO",-93.0924093,37.6439289
"192","Buffalo","NY",2,"Buffalo ,  NY",-78.8783689,42.8864468
"193","Buford","GA",1,"Buford ,  GA",-84.0043513,34.1206564
"194","Bull Shoals","AR",1,"Bull Shoals ,  AR",-92.5815527,36.383956
"195","Bullhead City","AZ",1,"Bullhead City ,  AZ",-114.5285981,35.1359386
"196","Bunch","OK",1,"Bunch ,  OK",-94.7608801,35.6826766
"197","Burbank","CA",2,"Burbank ,  CA",-118.3089661,34.1808392
"198","Burien","WA",2,"Burien ,  WA",-122.3405305,47.4668384
"199","Burkesville","KY",1,"Burkesville ,  KY",-85.3705186,36.7903399
"200","Burlington","IA",1,"Burlington ,  IA",-91.1128901,40.8076529
"201","Burlington","NC",1,"Burlington ,  NC",-79.4377991,36.0956918
"202","Burlington","VT",2,"Burlington ,  VT",-73.212072,44.4758825
"203","Burns","OR",1,"Burns ,  OR",-119.0541032,43.5862606
"204","Burns Flat","OK",1,"Burns Flat ,  OK",-99.1703617,35.3489397
"205","Burnsville","MN",2,"Burnsville ,  MN",-93.2777226,44.7677424
"206","Butte","MT",1,"Butte ,  MT",-112.5347775,46.0038232
"207","Byars","OK",1,"Byars ,  OK",-97.0500217,34.8742466
"208","Byram","NJ",1,"Byram ,  NJ",-74.7227291,40.9601024
"209","Cañon City","CO",1,"Cañon City ,  CO",-105.2253316,38.4494063
"210","Cabazon","CA",1,"Cabazon ,  CA",-116.7872399,33.9175154
"211","Cabot","AR",1,"Cabot ,  AR",-92.0165336,34.974532
"212","Cache","OK",1,"Cache ,  OK",-98.6286741,34.6295165
"213","Cade","LA",1,"Cade ,  LA",-91.9062763,30.0887073
"214","Calaveras County","CA",1,"Calaveras County ,  CA",-120.6805037,38.1960477
"215","Calexico","CA",1,"Calexico ,  CA",-115.4988834,32.6789476
"216","Calimesa","CA",1,"Calimesa ,  CA",-117.0619755,34.0039039
"217","Camden","NJ",3,"Camden ,  NJ",-75.1196199,39.9259463
"218","Camp Croft","SC",1,"Camp Croft ,  SC",-81.85288,34.9106819
"219","Camp Wood","TX",1,"Camp Wood ,  TX",-100.0122911,29.6693924
"220","Campbellton","TX",1,"Campbellton ,  TX",-98.3025107,28.747482
"221","Campbelltown","PA",1,"Campbelltown ,  PA",-76.5852462,40.2775915
"222","Campo","CA",1,"Campo ,  CA",-116.4697321,32.6075795
"223","Campobello","SC",1,"Campobello ,  SC",-82.1501112,35.1156713
"224","Canaan Township","PA",1,"Canaan Township ,  PA",-75.3528779,41.5605542
"225","Canandaigua","NY",1,"Canandaigua ,  NY",-77.2816984,42.887535
"226","Canton","NC",1,"Canton ,  NC",-82.8373558,35.5328838
"227","Canton","OH",1,"Canton ,  OH",-81.378447,40.7989473
"228","Canton Township","PA",1,"Canton Township ,  PA",-80.3101684,40.218128
"229","Cantonment","FL",1,"Cantonment ,  FL",-87.3446492,30.6053644
"230","Cape Canaveral","FL",1,"Cape Canaveral ,  FL",-80.6077132,28.3922182
"231","Cape Coral","FL",2,"Cape Coral ,  FL",-81.9495331,26.5628537
"232","Cape Girardeau","MO",1,"Cape Girardeau ,  MO",-89.5181476,37.3058839
"233","Capitol Heights","MD",1,"Capitol Heights ,  MD",-76.9158068,38.8851122
"234","Carmichael","CA",1,"Carmichael ,  CA",-121.3282843,38.617127
"235","Carollwood","FL",1,"Carollwood ,  FL",-82.4996398,28.0507738
"236","Carrizozo","NM",1,"Carrizozo ,  NM",-105.877212,33.6417408
"237","Carroll County","GA",1,"Carroll County ,  GA",-85.0649071,33.5642239
"238","Carrollton","GA",1,"Carrollton ,  GA",-85.0766113,33.5801103
"239","Carrollton","TX",1,"Carrollton ,  TX",-96.8899636,32.9756415
"240","Carson","CA",1,"Carson ,  CA",-118.281693,33.8316745
"241","Carson City","NV",2,"Carson City ,  NV",-119.7674034,39.1637984
"242","Cartersville","GA",2,"Cartersville ,  GA",-84.7999382,34.1650972
"243","Carthage","TN",1,"Carthage ,  TN",-85.951654,36.2522766
"244","Cary","NC",1,"Cary ,  NC",-78.7811169,35.79154
"245","Casa Grande","AZ",1,"Casa Grande ,  AZ",-111.7733902,32.9110027
"246","Casper","WY",5,"Casper ,  WY",-106.3251749,42.8500769
"247","Castaic","CA",1,"Castaic ,  CA",-118.6256552,34.4890363
"248","Cathedral City","CA",1,"Cathedral City ,  CA",-116.4668036,33.7805388
"249","Cato Township","MI",1,"Cato Township ,  MI",-85.2515482,43.443107
"250","Catoosa","OK",2,"Catoosa ,  OK",-95.745817,36.188987
"251","Cayce","SC",1,"Cayce ,  SC",-81.0739827,33.9657091
"252","Cedar Lake","TX",1,"Cedar Lake ,  TX",-95.6368955,28.9010869
"253","Cedar Rapids","IA",2,"Cedar Rapids ,  IA",-91.6656232,41.9778795
"254","Celina","OH",1,"Celina ,  OH",-84.5702338,40.5489358
"255","Centennial","CO",2,"Centennial ,  CO",-104.8771726,39.5807452
"256","Ceres","CA",3,"Ceres ,  CA",-120.9577098,37.5949316
"257","Chalmette","LA",1,"Chalmette ,  LA",-89.9635162,29.942783
"258","Chandler","AZ",2,"Chandler ,  AZ",-111.8412502,33.3061605
"259","Chanhassen","MN",1,"Chanhassen ,  MN",-93.5323103,44.8619645
"260","Chapeno","TX",1,"Chapeno ,  TX",-99.154991,26.534403
"261","Charleston","SC",1,"Charleston ,  SC",-79.9310512,32.7764749
"262","Charleston","WV",4,"Charleston ,  WV",-81.6326234,38.3498195
"263","Charlotte","NC",13,"Charlotte ,  NC",-80.8431267,35.2270869
"264","Charlottesville","VA",1,"Charlottesville ,  VA",-78.4766781,38.0293059
"265","Chatsworth","CA",1,"Chatsworth ,  CA",-118.61481,34.2506356
"266","Chattanooga","TN",4,"Chattanooga ,  TN",-85.3096801,35.0456297
"267","Chavies","KY",1,"Chavies ,  KY",-83.3562912,37.3478702
"268","Cheektowaga","NY",1,"Cheektowaga ,  NY",-78.744572,42.9026136
"269","Cheney","WA",1,"Cheney ,  WA",-117.5757622,47.4873895
"270","Chesapeake","VA",2,"Chesapeake ,  VA",-76.2874927,36.7682088
"271","Chester","PA",3,"Chester ,  PA",-75.3557457,39.849557
"272","Chester","SC",1,"Chester ,  SC",-81.2142561,34.7048613
"273","Chester","VA",1,"Chester ,  VA",-77.4416505,37.3568157
"274","Chesterfield County","SC",1,"Chesterfield County ,  SC",-80.1428584,34.6830936
"275","Cheyenne","WY",2,"Cheyenne ,  WY",-104.8202462,41.1399814
"276","Chicago","IL",24,"Chicago ,  IL",-87.6297982,41.8781136
"277","Chickasha","OK",2,"Chickasha ,  OK",-97.9364326,35.052565
"278","Chico","CA",4,"Chico ,  CA",-121.8374777,39.7284944
"279","Chinle","AZ",1,"Chinle ,  AZ",-109.5526072,36.1544483
"280","Chino","CA",2,"Chino ,  CA",-117.688944,34.0122346
"281","Chowchilla","CA",1,"Chowchilla ,  CA",-120.2601754,37.1229997
"282","Chula Vista","CA",2,"Chula Vista ,  CA",-117.0841955,32.6400541
"283","Church Hill","TN",1,"Church Hill ,  TN",-82.7134921,36.5223207
"284","Cincinnati","OH",6,"Cincinnati ,  OH",-84.5120196,39.1031182
"285","Circleville","OH",1,"Circleville ,  OH",-82.9460133,39.600618
"286","Cisco","TX",1,"Cisco ,  TX",-98.9792336,32.3881861
"287","Citra","FL",1,"Citra ,  FL",-82.1098156,29.4119166
"288","Citronelle","AL",1,"Citronelle ,  AL",-88.2280622,31.0907338
"289","Citrus Heights","CA",3,"Citrus Heights ,  CA",-121.2810611,38.7071247
"290","City Terrace","CA",1,"City Terrace ,  CA",-118.1828495,34.0500116
"291","Clackamas County","OR",1,"Clackamas County ,  OR",-122.1188945,45.2023855
"292","Clanton","AL",2,"Clanton ,  AL",-86.6294262,32.8387371
"293","Claremont","NH",1,"Claremont ,  NH",-72.3378744,43.3728635
"294","Clarendon","NY",1,"Clarendon ,  NY",-78.0647387,43.193393
"295","Clarkesville","GA",1,"Clarkesville ,  GA",-83.5248933,34.6125971
"296","Clarksdale","MS",1,"Clarksdale ,  MS",-90.5709323,34.2001086
"297","Clarksville","AR",1,"Clarksville ,  AR",-93.4665731,35.4714724
"298","Clarksville","TN",2,"Clarksville ,  TN",-87.3594528,36.5297706
"299","Clarksville","TX",1,"Clarksville ,  TX",-95.052722,33.6106648
"300","Clay","AL",1,"Clay ,  AL",-86.5997096,33.7026013
"301","Clayton","GA",1,"Clayton ,  GA",-83.4009933,34.8781479
"302","Cle Elum","WA",1,"Cle Elum ,  WA",-120.9392489,47.1953976
"303","Clear Creek Canyon","CO",1,"Clear Creek Canyon ,  CO",-105.0426187,39.7969034
"304","Clearfield","UT",1,"Clearfield ,  UT",-112.0260538,41.1107771
"305","Clearlake Park","CA",1,"Clearlake Park ,  CA",-122.6510961,38.966564
"306","Clearwater","FL",1,"Clearwater ,  FL",-82.8001026,27.9658533
"307","Clendenin","WV",1,"Clendenin ,  WV",-81.3481745,38.4887089
"308","Clermont","FL",1,"Clermont ,  FL",-81.7728543,28.5494447
"309","Cleveland","OH",6,"Cleveland ,  OH",-81.6943605,41.49932
"310","Clinton","IL",1,"Clinton ,  IL",-88.9645253,40.1536479
"311","Clinton","MD",1,"Clinton ,  MD",-76.8983059,38.7651145
"312","Clinton","MO",1,"Clinton ,  MO",-93.7782689,38.3686324
"313","Clinton","NC",1,"Clinton ,  NC",-78.3233325,34.9979453
"314","Clinton","TN",1,"Clinton ,  TN",-84.1318632,36.1034126
"315","Cloverdale","CA",1,"Cloverdale ,  CA",-123.0172227,38.8054624
"316","Clovis","NM",1,"Clovis ,  NM",-103.2052272,34.4047987
"317","Clute","TX",1,"Clute ,  TX",-95.3988291,29.0246906
"318","Coal County","OK",1,"Coal County ,  OK",-96.2800864,34.568577
"319","Coalinga","CA",1,"Coalinga ,  CA",-120.3601496,36.139678
"320","Cobb County","GA",1,"Cobb County ,  GA",-84.564147,33.8999297
"321","Cochran","GA",1,"Cochran ,  GA",-83.3546098,32.3868278
"322","Cocke County","TN",1,"Cocke County ,  TN",-83.1220074,35.9359517
"323","Cocoa","FL",2,"Cocoa ,  FL",-80.7419984,28.3861159
"324","Coeur d'Alene","ID",1,"Coeur d'Alene ,  ID",-116.7812225,47.6734632
